vin,sellingprice
5npeb4ac6dh546410,13127.180317246124
1j4fa24138l517271,12566.348381663953
1ftfw1etxdfa47010,21660.861753447247
jm3ke4cy3f0442824,15173.468935933979
2c4rc1bgxer255301,18098.00250219112
1g1af5f51a7205203,3919.34291152066
1g4pp5sk9d4204022,14031.636553385599
3fa6p0h76dr213893,16081.00050177211
jthdl5ef4c5004111,27614.3470437959
1zvbp8em6e5242894,14315.226160258948
2g1fa1ed7b9212016,13230.074887042689
1g1jc5sh6d4156949,9550.20014738832
5npdh4ae7eh481547,17072.29256918184
4t1bf1fk5eu398680,16075.672677131939
1g1zg57b884221060,7188.687274278959
3fahp0ja1cr257328,14322.382385724877
4t1bf1fk8cu591211,14065.156653162383
nm0ge9g73e1143238,21705.763893691466
1c6rd6gt5cs194149,21483.747785290216
2mefm74w45x658143,3713.345511525238
1j4gs48k85c637045,3881.7996770195987
1hgcp2f7xca007496,14954.285296742833
1g1pc5sb0e7348549,13135.427577191584
jn1az44e89m406818,23164.755080997493
jn8az08w74w330759,8096.301321896344
5npdh4ae1eh492592,13713.660353353795
3n1ab6ap3bl616636,8368.915644317065
1gcec19067z620153,7221.184326441451
3vw2k7aj8dm233417,10769.009912347632
1n4al3ap9dc141023,10156.054729002712
jtmdk4dv1c5108854,21896.71992489956
1fmnu42l71eb45982,4265.238827184892
2c4rc1cg1er169244,23593.70293181372
wdbuf70jx5a621764,7925.42119630343
wbafr9c56cdx79099,32724.12431376481
wddhf8jb4da736252,31379.128967713852
1vwbp7a34dc095606,10990.488389130976
2g1wb5e31c1319459,9801.596211427532
4s4brbcc2e3221861,18352.22498099911
19xfb2f52de282898,14934.855119204281
1b4hs78z82f119842,3078.1107705588074
1c4njrfbxed778192,15875.656024743284
3a8fy48949t616290,2288.279649824277
jm1bj245x21554361,1704.4826777242743
2a8gm68x07r142218,2656.1936883092258
1c4bjwdg4cl138384,23285.139365011055
1j4nt2gb9ad565206,7727.360078032316
2hnyd18624h518838,8959.044138431975
1vwbp7a35cc070745,11520.434744352675
2gcec19v541120582,5364.145535352302
jthbf5c24c5169834,22820.396247578417
jf2shabc8bh765803,15777.432125699908
wddhf5kb4ca626488,27708.855063802337
1hgcp2f45ca116745,13031.407546889239
3fa6p0hr2dr199976,14541.755318031263
jtkku4b44c1018318,11503.65360774838
1c6rr6gt8es422553,23580.73060823337
1gnds13s452153921,3348.288476007272
2hnyd186x3h551259,4722.459701406922
5yfbu4ee2dp124467,12374.610607423932
1gkfc13j08r120789,13780.173550407479
jn8as5mv5cw354880,14113.446089596022
4a4ap3au1de013084,11003.700172511622
2hkyf18517h521233,11085.184481243055
jthkd5bh5c2059839,19662.806846070027
2hkyf18564h554272,2579.930057727117
wddgf4hb6ca641183,20738.631705366715
wba3a5c53df354416,26447.713936094835
5n1ed28y43c694500,3908.2305093781833
1c4pjmbs4ew138775,26827.878866403393
2gnalcek2e6166906,16598.01650061046
5fnrl18724b073271,4276.570647112976
1gccs14h938170263,2499.2026812417316
1g2zf57b084167073,4500.3964311569125
1g11h5sa0df308748,14066.176787980972
js3te943164100991,2284.571997069108
5xxgm4a75eg281725,16085.909855447288
2gnflee55c6145900,14770.780700399679
2gtek638281286860,22174.251221558912
1fmhk7f87cga15654,26742.21032180608
1ft7w2b68feb11546,36721.86165872121
1hgcp2f72ca007525,15090.753903730687
1ftne1ew7cdb36357,16530.913577025305
1g6dm577740108632,5277.884276476688
1g4hp57297u177891,3585.033186526709
4jgdf7ce3da216243,32201.230152612316
3vwl07aj5em402014,14312.644881024858
1fm5k8d8xegc41038,33297.99797596736
2c4gp54l85r147191,1290.8211493704512
wbaev33473kl79611,3033.031994665207
3n1cn7ap0el801317,9032.194078305774
2c3cdxbg1dh664012,13393.43049681757
1g2zh57nx94195999,7372.591146286865
5npec4ac2bh105948,12209.131479564701
5lmeu78h43zj28618,4996.735044204306
jn1dv6ar1bm451441,17886.30782738843
1fahp24137g156943,2393.712784158457
km8jn72d26u312624,5768.355051200063
3vwgk31c24m419910,3643.0634996597655
1n4al3apxen225227,13893.250211407923
ys3df58n8x2026883,1224.1630820338542
wdbuf87x08b350602,11830.729897701845
1fmfu17536la12054,5325.951166458724
jtjhy7ax4d4091334,42382.543633522524
1gcec19x05z341646,4059.188382565815
jthbk1gg4e2119336,30545.82648330777
1c4njcba2ed832403,13541.8452135222
2g1wg5e37d1222673,9820.933329919266
19xfb2f51ce319230,11684.542300679943
sajwa01a66fn55699,4003.4213899663373
3n1ab61e79l682101,6577.671940837464
4t1bf1fk9cu095737,14701.467379363781
jn8as5mv4dw618639,16546.511089529286
2t2bk1ba5ac036591,19352.599469371482
1gndt13x63k156681,568.2325996195032
1n4aa5ap9dc828861,13613.301662872618
2fmdk4gc3dbb46265,15935.165127239477
2g1115sl2e9268561,18462.803312544114
1n4al2ap4cn427536,11542.434145837196
knafe121465250003,2637.209267761509
wausfafl0aa029814,15448.526609090735
5xxgm4a71eg345145,15801.292222122136
2fmdk3gc4dbb74960,17330.105543560276
wvwfw7ah6cv010514,20606.295244709912
1c6rr7gt8es421750,26367.87850731601
3gnfk12357g132637,12581.506200030124
19xfb2f58ce061904,9741.84478249888
jn8az1mw7bw177695,17359.068812068275
4t1bf1fk1eu404555,15577.364188623447
1g1pe5sb4d7122541,9577.914773599481
1n4bl3ap1dc247860,16188.583119000543
1gcek19j08z178242,9863.841994457596
1c3ccbcg4en104806,13925.643167894905
5npeb4ac9eh822502,13003.647144091288
jn8dr09y53w817289,3794.278862393272
jhlrd1867wc082572,1606.319675044786
wdcgg8hb2cf768492,28557.492932103396
jn8as5mt2cw611797,14321.747538048861
4t1bf1fk7eu423661,15166.033630497135
wddhf5gb4aa070544,19882.28765111392
2t3dk4dvxbw059001,14449.595201574988
wbabm5340yjp01410,1541.2186645334805
2c4rc1bg5er318658,18173.059192349672
4jgbb86e49a444117,14558.694184165537
jn8as5mv2cw376304,12262.702908698737
jn8as5mv4dw604580,14426.917139196714
jtehf21a630107087,4938.69416640593
jn8as5mv8dw655824,15268.491570251617
1n4al3apxdn428861,13079.43883098692
1b3cc5fb5an237034,9223.530940609819
jhlrm4h5xcc006574,14878.127095123267
1n4al2ap3cn409349,10490.707610269235
4jgbb22ex7a209026,15931.076577280193
1c3cc5fd3an155789,3554.102045776259
1n4al2ap2cn423954,9462.79754045679
1fm5k8gt6dgb86070,33366.56377717688
wdbrf92h77f839937,9431.236136438298
jm1bk324571609559,3549.20980997094
jtjhw31u882071528,10332.828732525768
jm1ta221321735919,1789.195510508198
yv1sw53d222233074,818.7384945724189
1gnfk16387r406181,11457.685243530344
wmwrf33598tg18068,6237.894639974029
3vwd17aj0em402729,10572.694392567833
1c3cdzab2dn752351,11860.864408785423
jtjhy7ax2b4073167,36473.07491509535
5n1an0nw1en807331,18379.404959848936
1ftsw2br4aea49947,22248.515332437568
1ftrx14w25nb69972,10090.648334081914
2c4rc1bg8er215511,18078.38645921571
1g6dp567850152455,2227.487631395077
4jgbf71e18a421365,18973.111723602393
5n1an08w55c642648,3849.8476780085784
2gkflve55c6210743,17189.112145774536
19xfb2f59ce360334,10995.132880918949
1n4ba41e48c810240,5042.683377474607
1fm5k7d89dga37128,24786.156273618188
1ftne2ew6eda80114,21631.83538564579
4t1bf1fk8eu402625,16339.984771341235
salmb11453a113369,3306.3781029177353
zffyt53a840138209,20989.723155906264
4t1bf1fk0cu028511,11781.286530911395
3vwll7aj4cm416233,14744.922262378544
4s4brbkc7d3320711,21369.2742088118
2gnfleekxe6158067,18238.535522219572
3n1ab6ap0bl620708,9667.140563088888
1c3cdfbb0ed695698,13574.182901902965
2c3cdxbg3eh191893,16993.537324047607
2fmdk4jc7cba46418,18468.069285297122
5n1aa0ncxcn612259,21251.03596098556
1g1ad5f52a7101423,3662.185568269355
wddhf5kb9ca590071,28027.517692563008
5npeb4ac7bh183290,9132.621950019671
2a4gp54l97r281656,3623.685408789859
2gnflnek5d6332612,14219.731855271502
2c4rc1bg8er448336,19946.86816277796
1fmcu0gx9eua44482,19429.049763636333
jn8ae2kp8d9071738,19824.473118024172
1ftfw1ev7afc18213,21268.677631382707
5npeb4ac4ch436356,12108.753820307633
wbawl13539px23521,17055.228020347862
1fmcu93144ka50352,6737.145402759469
jthbk1eg6c2489431,21692.05440042472
5fnrl38825b118294,4074.0836090539906
5npec4ab8ch455318,13781.82997666335
wauefafl6ea015029,32153.935393869506
jn8af5mr4et355725,16984.102025457636
2c3cdxbg7eh174028,14480.322915186982
1g11h5sa9du136604,12577.742222321565
4f2yz04176km14028,3042.310792453689
jh4dc53023c007566,2653.120208473176
1fadp5bu8el509033,19331.202536284025
1g1zd5e09cf353705,10234.895001783221
1n4al11d22c212179,1444.8999452678036
ys3fh51u061117560,2051.175711666512
3n1cn7ap2cl877764,6294.157772368317
3c4pdcab1dt531754,13094.066189687986
wa1lfafpxca071432,29398.57905317853
5gzcz33dx7s860407,3289.423429669305
jf2gpakc5e8307245,23255.56897101672
3n1ab7ap6dl706243,13146.696608025615
3fa6p0hrxdr200081,13281.031739447713
1g11b5sl8ef251851,14626.468384286847
wba3b3g59fnr86499,37974.253691235055
knagn4a74b5184123,11303.260067972371
1lnlm81w7ty679981,922.962814855724
1n4al2ap2bn483912,12433.148114139463
1n4al3apxdn551186,14473.950708516802
jh4cu2f40cc011234,18450.966694688286
4a4ap3au4de005044,10862.231691285775
1nxbr12e52z653945,2271.6900041873123
3fa6p0h71fr199761,17558.550767550896
wbaet37453nj38211,2803.316490522806
1g1zj57b49f247808,8452.760132786298
4t4bf3ek5br133546,9983.974571082808
1n4aa5ap5bc858002,15050.451944035998
wddgf8ab1da811081,24038.23326858713
1c4njrbb4fd134825,16212.977789454015
4jgda7eb8da122604,41971.384783200796
3vwst71k76m778565,3234.8042338827745
1g1yy26w695109381,29265.857512324896
1ftrw08l91kc53764,3874.2806976336014
knagm4ad5e5064926,18979.223295439813
jn1cv6ar3bm410031,18406.148710493544
kmhec4a49ca022806,11499.226272985105
1ftne2ew4eda13639,21235.856264240923
jtjht00w364006890,11316.151088742128
1ftpw12v39kc63614,18699.109564351595
1fmcu0j92dud32837,21319.037577694733
5uxkr0c54e0h23719,42380.45514989542
ja4mt31rx2p011194,419.4595919063431
3gtp2xe20cg224588,29722.920141093888
wddgf8bb7ca653939,21778.42108821716
1fmcu9c78bka33863,7704.442298519729
1j4fa39sx5p305463,11113.681368496294
2g1wc5e34e1150120,15668.738877940592
wddlj9bbxca025974,36207.194788296954
1ftew1cm1cfc89335,26160.770568042586
2g1wc5e39e1161162,16385.456663262805
1d7hg38n24s568606,2419.514570095169
2cndl63f796202295,7563.744119721905
1g8zv57707f132511,3176.537706483805
jn8as5mv5bw661559,10391.765380096585
ja32u2fu2eu019375,10902.730678423457
1ftfw1r64bfa67318,34199.03322532307
jm1bl1vg5c1513206,11344.718252422634
4t1bf3ek8bu704246,8913.744160281058
2g1wf5ek9b1179767,8555.251166967875
3fadp4bj0dm214439,10851.911022162942
1j8ff47wx7d155998,4112.180637983007
5tdbt48ax3s176687,6221.473039448243
4t1bf1fk4eu417512,14731.556966395516
jn1dv6ar1bm452234,18141.801716292517
jthgl46f675019589,20701.686448193606
1n4al3ap2dc197899,13042.693815299654
1gnskbe02dr247276,25877.260879102214
1g1zb5e02cf231791,11363.947978069096
2g1ft1ew4a9138192,24361.093944816304
1vwbn7a31dc034008,13232.892109619741
jtebu5jr1d5149951,33268.74391496278
4t1bf18b9xu334237,1978.5905441387004
1fmcu0dg4bka15063,9849.084663639771
1fmcu0h93duc44031,18832.046478914825
yv1cz91h141117835,4239.012443255388
1n4al3ap5dn558854,11504.912670969974
1gyee437790125768,9590.130887304093
1n4al3ap4dc158490,14360.740611957024
wvwbn7an6de516689,15268.00008332387
1fmcu9gx1duc87254,13523.132248583945
jm3tb38v490170486,13112.980784105004
5xxgm4a72dg195092,12781.475243202694
1d4hb58n24f202743,4185.055974463927
jthdl46f695000529,15232.943135180567
2hgfg1b63ah508572,7115.011823917472
1fm5k8d80dga86319,25941.10450520055
5n1aa0nd1en609021,23309.45952535216
1n4aa5ap0cc817908,17785.079378379894
4t1bf1fk0cu186041,12184.37107032589
jtlze4fe2cj023429,12102.288179631194
1hgcp2f75ca141977,12878.865011812819
5npdh4ae3dh160765,12377.129832224324
2c3ka43r18h208486,6822.5235537323715
5xyktca63fg585728,18342.95212737275
4t1bf3ek5bu750262,12011.317773715184
1g6kh5e60bu149373,8195.455583010425
5fnyf38519b001028,12515.709530017048
1hgcg5641xa048032,2080.323868110325
5npeb4ac7bh088017,9292.283730985619
1b3ej46xxxn583836,1217.0027910733497
1j4rr4gg1bc670241,19204.895332166172
1fmcu0gx5dub92658,15826.23710187319
1gkds13s542158749,3653.691479448138
jtjbt20x780171474,18493.047806329567
3vw2k7aj2bm377610,8046.276422887517
wdddj72x68a131320,18238.139986160277
2c4rdgcg0er347533,17047.41073472079
wdbjh65j32b392513,4333.8571504612955
1c4njrbbxed815876,14531.755219110555
1gcwgfca7b1125250,9168.02492626565
wmwsu3c52ct258378,14284.164738526224
5tdkk3dc1ds378601,15714.905677410628
3gnek12t14g136871,5792.073169249719
wbsbr93465pk10322,15975.061525268593
1j4gk48k16w115776,4865.110643134969
1yvhz8dh7d5m15150,12658.01173117236
3gnfk16zx5g169257,6664.877466715294
5xxgm4a79eg336774,16047.86023716231
2c4rdgbgxdr659441,13979.215486189401
2t3bf4dv0cw229508,16992.567355998835
2t2zk1ba7cc078794,28526.242002704166
2c3ca5cv7ah230182,8599.536660004766
1gkds13s982227318,10219.060827589863
3fa6p0h78dr225785,15385.375342407433
2c3cdyag6dh535822,16973.013804752743
1n4al3ap6ec160131,13739.593923735982
1hgcp2f41ba002532,11170.681530668178
3n1ab61e49l607498,5052.401266390123
jn8az1mw5cw233232,19933.843641948486
3vwdz7ajxbm389220,6595.376120888205
2g1wc5e35d1207472,12945.849249595303
1ftfw1et7dfd20498,36566.7474191495
jtnbb46k883047852,6597.680059086958
1c6rr7kt1ds531934,25287.597398285598
sca664s56bux49963,27665.90180859666
1n4al2ap7cc136816,12748.812069675065
scbcr63wx6c039078,38822.629312792094
jtdkn3du1c5417160,12074.319993412544
2c4rdgcg8er477172,17800.881212690925
3n1ab6ap1cl648373,8979.213939397927
jn8as5mv4dw120781,12394.686363252036
2c4rdgbg6dr656049,13155.485105384158
3n1bc1cp6ck289741,7233.094062107128
1n4al2ap5cc137222,12482.55081545344
5npeb4ac8eh914958,8247.411167365153
5n1an0nw0en803903,18913.36718443371
1fadp3n27dl115794,13172.556427710564
3vwdx7aj2bm360252,10546.351653046304
wdbsk75f85f092227,18809.79766549793
1c6rd7lt6cs104244,21526.118521777422
3fa6p0h78dr102861,13833.148999285735
1j4gl58k57w693626,6084.496296149186
19xfb2f50ce044045,9934.797927663629
1j8ft28098d608503,6871.518661502552
2gnflcek5c6150699,14929.415727652307
2c4rc1bg5er398687,20114.402902879843
wauvt68e32a186983,2490.0041392655094
3a8fy58b58t104349,2711.018449180183
jn1cv6ek7cm420897,21444.363748508415
jthbn36f740154295,13951.11290094536
2c3la63h46h408461,6547.8467986357655
4t1bb3ekxbu139607,12640.764457347677
ja4ad3a37ez015255,16881.00891095834
3c3el55h3xt578734,390.89418677569483
5tdkk3dcxds298035,14515.88883189566
1hgcg165x1a005219,1626.0692371808364
1gccs149478213650,2499.569625707718
ja3au26u88u047486,4213.564164169278
2c3ccaag9dh572955,16602.24969688789
1zvht82h865241308,9908.136436594665
1gcsgafx8d1124497,14563.234295948387
2gnalbek3c6181860,14700.883234157749
wauafafl1bn045929,17537.801118432857
1gnek13z24r204341,4167.039891590455
2hgfa1f56bh301677,9590.094453205738
jthff2c23b2515713,25071.78275960245
2gnalbek5d1191904,17101.859327801205
wddkj7cb4af023121,21288.634840793093
3fa6p0h96dr202748,12070.465158553052
jn1ey1ap6cm910929,24440.444663817696
1gchtdfe1c8156011,23439.04631078067
1hgcm56895a019550,2580.319716003256
5npdh4ae8dh369337,7748.773279624736
5n1bv28u67n140754,2891.2152641751272
5n1ar1nb6ac604402,14842.961434169141
4t1bf3ek6bu133369,8907.442740930626
1ftne2ew8eda42643,21223.015954873506
jn1by1ar7bm374236,23012.80643385745
3gyfnaey1bs563256,13963.881081548347
yv140mekxf1217331,26654.675667220516
1ftfw1ef7efb18708,27350.469748433883
3hgcm56344g702597,2969.3500904441607
jm1bl1up6d1755246,9826.586717019301
1fahp3f21cl197987,7943.369469497087
5lmjj3j56cel01630,29974.424316853736
5yjsa1cn5dfp27824,23390.132451910984
2b3hd46r5yh255014,330.35401525222915
5n1ed28t52c508496,1772.6226728668335
3c3cffdr8et290185,13776.789581702587
1g1zt68n77f163441,1755.3832850813233
wddgf4hbxdr253957,23323.155918020733
1fmyu24x0xub59769,1741.6934178586635
2mefm74w9xx707078,602.7424672604884
2g1fe1ed7b9201246,15554.70368491438
4a32b2ff1ce017288,7928.753555412477
2mefm75w6wx640825,754.4233709784185
2c3ccabg8eh291570,26114.172180524074
1fm5k8f81egc25338,30721.54684014823
1ftfx1ev5afb19404,18079.459074407678
4t1bf1fkxeu825349,16089.500149208336
waudt48h16k000481,4613.725091905422
3vwdx7aj3cm342229,6758.753493600931
5yfburhe1ep082612,12697.291364735522
jtdbf32k150161505,7261.258088515218
19xfb2f86ce319377,11991.26569464365
1gcwgfcg2b1171816,8766.149579234687
1ftrf12wx9ka89221,5563.703711101061
1n4bl11d12c243587,1477.601936617224
jtlke50e881030568,4372.075344026265
2c4rc1bg3er445604,19021.334172636318
wa1dgafe9dd016597,37164.765678647425
2c4rdgbg9er350285,19488.934106387354
jn1cv6ar5cm974443,17891.512322444847
jt6hf10u3y0143585,5463.720602820848
1b3cc4fb6an109704,7357.108705204947
2t1bu4ee8cc880013,12250.565139427912
1n6ad0ev4en707123,21244.370900367812
1nxbr32e66z670075,5391.187736219763
wdcgg5gb0cf747706,29906.454411230614
4s4wx86d074411962,7655.073971271453
1g6kd57y88u201268,9389.304727355695
3lnhl2gc7cr812384,15796.434851688422
4t1be46k69u863249,5834.661982442301
2c4rdgcg2cr251058,9488.239242413298
3gcec23c99g278774,21372.98463943149
2c3ccaag6dh545759,18926.025618967567
js2yc5a33d6102465,8609.897051152446
1ftkr1edxbpa05426,14339.617440865559
1vwbp7a34dc014572,11425.203027015581
1d8hn44h28b106219,4682.1420335035
3fahp07199r210807,3217.353188220006
1hgcp2f38ca053275,11988.633691707108
2fmdk48c37bb04021,6360.449557350879
wddhf5kb9ca551013,25576.975277950827
4t1bf1fkxcu132147,14513.240552914485
jtkde167680266298,4719.9978077256
2fmdk38c07ba78410,6526.512183596785
5n1at2mv5ec796730,18073.38009087705
3gcpcrea4cg279755,21326.66402406083
kmhdh4ae4bu170297,10290.063651629365
1b3hb28bx8d751868,2817.437141287741
1fahp2kt2ag127879,17183.535724031983
1ftzx172x1na10586,-192.7804793724663
jtdkb20u897878104,6636.831547101555
3gcek33329g148084,24921.011382239878
kmhgc4dd3cu162062,14871.605491441356
jn8as5mt3ew605199,16668.99113222705
jn8az1mwxew503123,24251.537773912634
2fmhk6dt4dbd12682,24219.39472399962
2g1wu583189218131,4557.535213112535
2hkrm4h58ch611422,16053.400465096676
2c4rc1bg9er398465,19298.54771089212
1j4aa5d12al220073,19586.82270732354
1c3cdzab2cn243228,7870.612168668951
2t3jf4dv1cw185157,12926.29700004064
3n1ab6ap2cl728250,8214.58445086631
wvwhp7an8ce528328,14640.755545832506
1j8hg48n08c151767,8964.78554439285
1j4ba6d12al207575,24351.362196541428
1n4al2ep5cc187175,10851.657099484199
1fmcu9d77ckc58601,16535.293384516437
jnkda31a73t113131,3070.639898286052
kndjp3a57e7061601,14804.563691192743
2hnyd18251h510192,2539.375162480419
2fmgk5cc1cbd10023,20645.319971103676
1n4al2epxcc115016,14040.469272987188
jn1cv6ap0cm930378,18827.2836774679
2g1wa5ek1b1102633,8518.638689357851
1g4hd57257u116403,5267.317057531627
1ftnf1cf8ekd47291,18184.3174003122
2c4rdgcg1er478003,17349.873271524917
1ftne2ew2eda14059,21154.33424736144
5tdza3eh9bs009283,16585.28801029836
2hgfb2f53ch531293,9029.176647690696
2hgfb2f58ch324625,10872.47521510714
1n4al2ap6cc207228,10448.288903617233
1ftfw1ef3efb77903,33628.40186274712
2c4gp44r85r199239,1398.2000352878476
5npeb4ac1dh542992,13165.805906374064
1fahp2d86dg208316,10897.365683048774
2c4rc1bgxer184424,18568.102688400348
1gcvkrec9ez332626,27434.29908852339
1fafp55u23a268339,2167.8119404729623
wa1dkafp6ca022860,28295.58039976383
5npeb4ac6ch322116,10455.83249001324
3a8fy68b66t347610,1952.0211471838084
3vwca21cxxm467512,1182.2618480280325
5npdh4ae8dh318274,11286.138095853697
wbahn83588dt86615,15307.631951134377
1n6ad0ev6en729365,21576.16391793653
1ftfw1ef4bfc87032,22133.48902018538
1vwbh7a38cc110071,11002.228239784537
1gcrcse05cz173158,15324.111247671739
2fmdk4kc0eba91265,25201.45621696671
1g1jc5sh3e4134750,9869.866077741273
4t1bf1fk0eu418673,15155.343700816273
3fahp0ha8cr277839,11006.2230658318
1fmcu0dg3cka33037,14451.317335709318
jn8as5mt0bw156558,8895.812499004849
jn8as5mv9cw382326,12047.467982875676
ml32a3hj0eh013931,8731.551371209043
1gchc23224f222755,13147.461334549545
1g1pg5sb2e7303603,15163.377067149708
2t1bu4ee0cc835020,12205.332646606677
3gntkge75cg302235,29826.60377677438
kmhcu4ae0eu766941,10446.607444519002
19uua66294a032702,4911.639587935746
3fa6p0h7xdr210804,15520.5796453212
jm3tb3cv1b0305663,19434.455839905735
2c4rdgcg9cr384447,7042.673869245661
jtdbt4k30c1418197,8480.663620042387
5j6re48317l009159,6389.8630056680495
jhmgd38617s045927,6306.926578231034
1n4al2ap9cn548627,13377.422286284866
2c4rc1bg3er157114,17554.399149386296
2d4gp44l86r699921,2719.504748930458
1fmcu0gx2duc83824,17588.334745484375
1n4al2ap7cc134676,10885.505342472527
4s4brblc1e3268024,24012.293138424488
1hgcg2259xa026289,1277.0847751462388
jthbj46gx82252547,11999.656888470381
1n4al3ap3dn535427,13444.563221137829
1gc1kve89ff141035,38960.117360851844
wddkj5kb0ef240743,36038.59996435584
4t1bf1fk2eu418285,16953.78570637787
3vwdx7aj8bm367609,9187.982667116858
1ftne2ew4ddb06966,22866.916371805317
1g11e5sa8df310207,12123.04512345527
kmhct4ae9du375286,9818.82381829452
wbakb8c57cdx20866,24941.390874641387
1n4al11d95c217626,3677.7387273842614
1fmzk02116ga16033,3686.853333220979
1j4gl38k13w672979,5211.891380486458
5tdyk3eh8bs043384,24762.339210085098
1gnskce05dr268385,34513.181171497534
4t1bk1fk9cu507845,14270.22756912454
jn8as5mv5cw704749,15225.02939347135
2fmdk3jc9cba92584,20726.23088426918
jthbw1gg9d2011166,30044.42225556459
5xykt4a15bg037640,7017.720108449933
jthbj46g772097051,12674.171191672813
wddhf5kb1da747304,27806.245814252565
wddgf8bb5br147252,18742.7409914072
1gndt13s972222165,2920.879745982267
jf2sh616x9h744549,7322.170347616015
3fahp0ha1cr445286,8830.196272443445
1gkfk16z25j139911,4848.960802529555
1gnskbe08er115799,33618.29964508605
1g1rb6e41cu107774,14228.730172557065
1fmcu9gx7dub05251,17544.565876668443
1fmcu9eg4ckc02839,14295.996640105508
1fmhk7d85bga01138,17298.112842957828
wvwfv71k48w038537,4412.351981047454
1n4ba41e94c916628,4106.997414864667
w04gw5ev7b1090351,12069.536210743123
3gnfk12357g221320,11962.184585720252
wddng9eb0da523511,34502.074357246005
1gthk23215f847541,14926.696985477734
1n6ba0ec9cn323539,20072.271836850963
3c4pdcbb8et315531,16799.13566436424
1n4aa5ap1cc805525,17772.11812625423
5npdh4ae5dh250712,14679.311337858308
kmhgc4dd4cu191246,15803.962440688343
1gkes63m462307268,6184.366631771988
1j8gl58k52w143589,3466.157637213608
1fdne3bl9cda41767,5495.4770782323985
1a8hx58207f508373,8376.351719958682
3n1cb51d32l661889,1046.0639354598043
jhmzf1d65cs001842,10326.67402988382
1gkfk66858j146635,14077.750992549241
kmhgc4dd6du226791,15184.000707374735
5n1an08w96c544305,4739.497013748227
1fmcu9g98eub34308,16998.7887782797
5nmsh13e38h160576,6509.8428175011795
1g4gc5gr1cf305592,13646.983804060135
wddhf5gb0aa049349,16665.280127919737
4t1bf1fk4eu417879,15743.784362911598
wba3a5g55dnp20893,24920.635618352466
wbava37587ne26974,6681.402389676801
2c3cdxbg6eh192519,16857.7258936719
5tfry5f12bx103556,17233.908533956826
1n4al2ap7cn567886,12886.487913480287
jnkay01f67m451385,12238.73557248413
jm1bj2221y0246163,524.6165746936786
3n1ab6ap1al700498,9347.230301916898
wddng7db6da515113,33330.34201955522
1ftfw1ef4cfa34164,21406.687228490915
1fmcu9hx1duc87205,14668.182054985107
2t1burhe8ec107277,13956.852999991455
5n1ar2mm5ec613106,24172.380599677253
2g1wh52kx39405686,538.8132237237332
1n4al2ap0cn476927,11967.352153798922
1n4al2ap3cc107295,9513.000116460671
5j6tf3h37cl001705,16495.917078303235
1fmcu0hx8dua38329,18419.71776636981
1c3cdfbh9dd110569,12354.631896293504
wdbrf92h36f770825,5670.295498170551
wddgf81x59r067084,9858.315659568214
1fahp2ew1ag166632,11258.281807005318
1vwcp7a36cc030386,13273.975829683628
1fbne3bl8eda32246,19703.216403949777
1gyee637670141615,9291.313708553378
2gkalmek9d6323137,18654.74625178986
3fa6p0g71er266021,15831.104161945914
wp0cb29874u661681,9982.482987181393
5fnrl38667b450191,4360.355079865556
2b3hd46r04h612531,1640.6463518879082
1n4al3ap6dc248630,11383.011060458526
kmhd35le5du023815,13591.957057015952
1gt12zc87bf128238,29672.61731894184
5yfburhe3ep156953,14719.112797400498
jn1cv6apxdm720484,20182.995843419587
3vwnf31k66m612471,3085.5357405893064
1fafp55u03a159409,1424.3764126236329
5npeb4ac8eh919450,15366.803741122254
1fmyu04162kc93688,1470.5466974357078
4s4brbcc8e3316215,24411.60293986584
1n4al3apxen234753,16170.56538990857
1fmhk7d82bga63709,17684.33344117517
1fahp3cn8aw117482,5303.74264579335
5uxfe83517lz43457,11338.092023297533
2g1125s36e9122645,19209.106282710105
1fmcu9gx7duc06936,16508.31478723292
jthbe262172012279,12807.2908210116
5npeb4acxdh741233,9472.726275082103
5npdh4ae7dh174894,13959.08385375064
jm1bl1uf1c1592687,9776.760483079866
3vwbb61c5wm027860,880.1589160574076
3vwpl7aj5cm643593,14254.78311501355
3n1cn7ap0cl899276,5872.296684856719
4t1bf1fk2eu415791,15872.450015599807
3fa6p0h74er123482,14895.2690630574
2c4rc1bg7er441524,19597.85221193546
1n4al3ap9dc158002,14699.96246792996
2g1fs1ep1c9800809,33601.16010020903
1gndt13s872191684,1838.170663780762
jtdjtud30dd557562,9175.43536148923
3vwrg31c86m423876,5240.958095024825
jnkcv54e05m420406,5540.465644946162
3n1ab6ap1cl621819,11368.178554384198
2c4rc1bg5fr534088,22981.889835008536
jn1cv6ap4bm509732,14501.952921055426
jtdbu4ee5b9143601,11846.357085165691
1fmcu0d72cka72363,15676.66385127122
3fahp0hg0cr419914,10671.018286031102
kmhtc6ad7du137374,14385.771629061632
1c4njdcb6ed805282,20993.599941291588
3fa6p0hd4er209056,14302.428006476966
jf2gpacc6e8344979,21244.67426459728
2g1wb57k591101277,5192.5012439949605
1j4ga59137l151518,17870.47785213914
jm3tb3da7e0428089,28623.722427394947
1ftfw1ct7cfb43436,24555.311151190654
2d4rn4de1ar364783,7690.282915200748
2c3ka53g36h407606,5929.206042699836
1ftne2ew6eda77259,21586.18805570696
1g1155s34eu151846,18677.268181971333
1vwap7a35dc068734,11093.485694141966
1hgcp36898a003817,8678.485171830482
